link,anger,disgust,fear,joy,sadness
https://twitter.com/GAUTAMGUPTA10/status/1269953856550563846,0.098745,0.093888,0.157093,0.158914,0.201676
https://twitter.com/BWAutoworld/status/1269952510162358272,0.027981,0.043788,0.007982,0.078267,0.378003
https://twitter.com/nileshamesar/status/1269952114182127616,0.081414,0.073887,0.100591,0.309787,0.142243
https://twitter.com/purohitvaibhav/status/1269951475234615297,0.203254,0.135277,0.113724,0.155541,0.08862
https://twitter.com/TheTrueIndian01/status/1269951376995442690,0.241007,0.045035,0.231066,0.064342,0.562899
https://twitter.com/razoredgeDM/status/1269949369932935168,0.093001,0.040565,0.117076,0.565446,0.215707
https://twitter.com/TheOfficialYogs/status/1269949229209841670,0.205272,0.317148,0.049939,0.138982,0.470762
https://twitter.com/TheOfficialYogs/status/1269949050536656898,0.417108,0.006725,0.153177,0.314786,0.290366
https://twitter.com/shahvishu79/status/1269948965283389446,0.076498,0.075302,0.567264,0.001284,0.593249
https://twitter.com/CNBCTV18News/status/1269948844818612224,0.280369,0.036963,0.114009,0.167533,0.378419
https://twitter.com/iam_Beardcules/status/1269946818403667968,0.048753,0.032982,0.157776,0.280882,0.11634
https://twitter.com/itssanjay__/status/1269944593228890117,0.135606,0.044956,0.089772,0.210655,0.281077
https://twitter.com/reena14777343/status/1269941716867354624,0.261692,0.27324,0.132406,0.097169,0.362063
https://twitter.com/peyushkamal/status/1269941094780776448,0.131098,0.072153,0.071064,0.020787,0.599946
https://twitter.com/phones_wiki/status/1269937587134685184,0.245406,0.043772,0.16976,0.103759,0.194916
https://twitter.com/AnaghaArdalkar/status/1269933468193976322,0.145643,0.06162,0.069121,0.140098,0.129122
https://twitter.com/softengineer20/status/1269932032299339778,0.169885,0.130495,0.072139,0.162331,0.136694
https://twitter.com/pinkeshpinkesh/status/1269931785737011202,0.105033,0.047004,0.076115,0.298603,0.192354
https://twitter.com/FishyRishi/status/1269928205160460288,0.094327,0.047437,0.218789,0.161193,0.622158
https://twitter.com/proxax/status/1269926513832534016,0.687378,0.170053,0.067526,0.026796,0.138242
https://twitter.com/ganeshmpandey/status/1269926246789509122,0.592867,0.085761,0.062416,0.083813,0.106818
https://twitter.com/Indradev_007/status/1269924968701231106,0.304784,0.086999,0.151108,0.172668,0.475471
https://twitter.com/PaperboyOnline/status/1269923826546008066,0.417197,0.190742,0.123306,0.10488,0.257429
https://twitter.com/akash_devgude/status/1269922552161300480,0.451137,0.091259,0.080259,0.20213,0.149265
https://twitter.com/rupesh1729/status/1269920424655310849,0.077144,0.043126,0.120807,0.15686,0.482145
https://twitter.com/LeoThomasekar/status/1269920225819889667,0.207008,0.053573,0.110383,0.382554,0.265618
https://twitter.com/Manishkumbhar03/status/1269914419636523012,0.108251,0.035329,0.046558,0.28703,0.211317
https://twitter.com/imlahoti/status/1269914329652105216,0.403463,0.114493,0.189007,0.037467,0.553278
https://twitter.com/knownaskarkera/status/1269913852633726977,0.037275,0.016087,0.126168,0.633683,0.190098
https://twitter.com/fashionistanik1/status/1269912673329639425,0.020794,0.012128,0.003973,0.744482,0.045851
https://twitter.com/mumbaitak/status/1269912332970442752,0.018444,0.521606,0.010164,0.486944,0.024694
https://twitter.com/samirtewari/status/1269911877871521792,0.165452,0.053465,0.091089,0.136404,0.057654
https://twitter.com/Deb_Rc03/status/1269911146129059840,0.439725,0.098858,0.175532,0.080951,0.129316
https://twitter.com/indiansighthub/status/1269910928348393472,0.098059,0.109221,0.259307,0.061419,0.635591
https://twitter.com/shoopyin/status/1269908789391765506,0.140285,0.053931,0.074652,0.158283,0.135891
https://twitter.com/Maha_MEDD/status/1269908669090525185,0.028663,0.072313,0.084191,0.099946,0.224858
https://twitter.com/brijeshyadav/status/1269908461288140801,0.071962,0.154288,0.078654,0.016407,0.873551
https://twitter.com/drkarekar/status/1269907706820902912,0.392855,0.093103,0.060977,0.353743,0.222388
https://twitter.com/Maha_MEDD/status/1269907150048038913,0.027942,0.066991,0.082719,0.098108,0.223127
https://twitter.com/uttampa18328157/status/1269904015258763264,0.166526,0.115366,0.192643,0.059171,0.129208
https://twitter.com/MonilDalal/status/1269903621019193344,0.242222,0.063929,0.317972,0.25598,0.160566
https://twitter.com/NBhalwankar/status/1269896786249805824,0.407986,0.037405,0.162268,0.133586,0.325217
https://twitter.com/ompsyram/status/1269896580909457408,0.096693,0.030751,0.087156,0.362654,0.180523
https://twitter.com/ScribeUpma/status/1269895296538095617,0.100693,0.014174,0.092227,0.098477,0.093341
https://twitter.com/ajyadavji/status/1269895125389508608,0.135606,0.044956,0.089772,0.210655,0.281077
https://twitter.com/pareshoswal70/status/1269894874989563910,0.016638,0.006099,0.02869,0.898256,0.041093
