id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1268429667255508992,1268429667255508992,1591252173000,2020-06-03,23:29:33,PDT,1242307373873557505,tnnewsnetwork24,TNN,,"Avoid visiting crowded places as a part of the new normal. Let us all follow distancing norms to stay safe.

#Unlock1 #IndiaFightsCorona #Chennai #COVIDー19 #TNCoronaUpdate #covid19tamilnadu #Trichy #Madurai #Coimbatore #Tirunelveli #Nagercoil #Kanyakumari pic.twitter.com/35IPt5aZHx",[],[],['https://pbs.twimg.com/media/EZpd1ZTU0AU8hnG.jpg'],1,0,0,"['#unlock1', '#indiafightscorona', '#chennai', '#covidー19', '#tncoronaupdate', '#covid19tamilnadu', '#trichy', '#madurai', '#coimbatore', '#tirunelveli', '#nagercoil', '#kanyakumari']",[],https://twitter.com/TnNewsNetwork24/status/1268429667255508992,False,,0,,,,,,,"[{'user_id': '1242307373873557505', 'username': 'TnNewsNetwork24'}]",,,,
1268140825843691520,1268140825843691520,1591183308000,2020-06-03,04:21:48,PDT,572469282,shagunohri,Shagun Ohri,,"Twitter fam, what are the rules/guidelines for quarantine for someone travelling from Chennai to Bombay? 

Is it a home quarantine/institutional quarantine or both? Need this urgently for someone I know. RT and help?

#Mumbai @MumbaiPolice @CMOMaharashtra #Unlock1","['mumbaipolice', 'cmomaharashtra']",[],[],3,3,2,"['#mumbai', '#unlock1']",[],https://twitter.com/ShagunOhri/status/1268140825843691520,False,,0,,,,,,,"[{'user_id': '572469282', 'username': 'ShagunOhri'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}]",,,,
1268093782664208384,1268093782664208384,1591172092000,2020-06-03,01:14:52,PDT,1113747196099399680,thefirstindia,First India,,"#TamilNadu | Salons and beauty parlours reopen in #Chennai following relaxations in lockdown; state govt has asked beauty parlours and salons to collect details of customers including Aadhaar number, phone number and address. 

#Unlock1 #coronavirus #COVID19 #CoronaVirusUpdates pic.twitter.com/IKS2J9e0VT",[],[],"['https://pbs.twimg.com/media/EZksd_cUYAE1Yjd.jpg', 'https://pbs.twimg.com/media/EZkshRvUEAIFvOf.jpg', 'https://pbs.twimg.com/media/EZksixXU0AAEKRR.jpg', 'https://pbs.twimg.com/media/EZkskVBUEAAovGp.jpg']",0,1,0,"['#tamilnadu', '#chennai', '#unlock1', '#coronavirus', '#covid19', '#coronavirusupdates']",[],https://twitter.com/thefirstindia/status/1268093782664208384,False,,0,,,,,,,"[{'user_id': '1113747196099399680', 'username': 'thefirstindia'}]",,,,
1268088385354096640,1268088385354096640,1591170805000,2020-06-03,00:53:25,PDT,2262532860,newsmobileindia,NewsMobile,,"Tamil Nadu: Salons and beauty parlours reopen in Chennai following relaxations in lockdown; state govt has asked beauty parlours and salons to collect details of customers including Aadhaar number, phone number and address. #Unlock1  pic.twitter.com/10R141m6Ob",[],[],['https://pbs.twimg.com/media/EZknpCZUMAELReI.jpg'],0,2,1,['#unlock1'],[],https://twitter.com/NewsMobileIndia/status/1268088385354096640,False,,0,,,,,,,"[{'user_id': '2262532860', 'username': 'NewsMobileIndia'}]",,,,
1268087067130523650,1268087067130523650,1591170491000,2020-06-03,00:48:11,PDT,355989081,ani,ANI,,"Tamil Nadu: Salons and beauty parlours reopen in Chennai following relaxations in lockdown; state govt has asked beauty parlours and salons to collect details of customers including Aadhaar number, phone number and address. #Unlock1  pic.twitter.com/lbZzlk39Jb",[],[],"['https://pbs.twimg.com/media/EZkmJ8vUEAEedQo.jpg', 'https://pbs.twimg.com/media/EZkmTT_VAAA5Qsi.jpg', 'https://pbs.twimg.com/media/EZkmVOxU0AEjHW4.jpg', 'https://pbs.twimg.com/media/EZkmWMlU0AALu9T.jpg']",5,16,219,['#unlock1'],[],https://twitter.com/ANI/status/1268087067130523650,False,,0,,,,,,,"[{'user_id': '355989081', 'username': 'ANI'}]",,,,
1268015611713470466,1268015611713470466,1591153455000,2020-06-02,20:04:15,PDT,783751654067888128,ilaingarindia,இளைஞர் இந்தியா,,கொரோனாவுடன் வாழ பழகிக்கொண்டதா சென்னை? #Chennai #COVID19 #Unlock1  pic.twitter.com/oOYDuEVykx,[],[],[],0,1,1,"['#chennai', '#covid19', '#unlock1']",[],https://twitter.com/ilaingarindia/status/1268015611713470466,False,,1,,,,,,,"[{'user_id': '783751654067888128', 'username': 'ilaingarindia'}]",,,,
1267868809420959745,1267868809420959745,1591118454000,2020-06-02,10:20:54,PDT,183906921,pvish49,pviswam,,#Unlock1 Chennai  pic.twitter.com/VUOJNdQlRr,[],[],['https://pbs.twimg.com/media/EZhf87yU4AEeSjO.jpg'],0,0,0,['#unlock1'],[],https://twitter.com/pvish49/status/1267868809420959745,False,,0,,,,,,,"[{'user_id': '183906921', 'username': 'pvish49'}]",,,,
1267815496583282688,1267804523818450945,1591105743000,2020-06-02,06:49:03,PDT,781150640542068736,hariharan_max,Hariharan,,10% looks very conservative. With unlock1.0 other cities are just lagging cities like Chennai by few months.,"['sankar_tm', 'sumanthraman']",[],[],0,0,0,[],[],https://twitter.com/Hariharan_max/status/1267815496583282688,False,,0,,,,,,,"[{'user_id': '781150640542068736', 'username': 'Hariharan_max'}, {'user_id': '2362649744', 'username': 'sankar_tm'}, {'user_id': '54436268', 'username': 'sumanthraman'}]",,,,
1267801879377063939,1267801879377063939,1591102497000,2020-06-02,05:54:57,PDT,1139781061024473088,yuvaraj02034299,Yuvaraj,,"TN today #COVIDー19 updates  
New cases - 1,091
Discharge - 536
13 -  deaths reported. 

Total:

24,586 cases reported Till date 
13,706 patients discharged, 197 deaths. 

Chennai - 809 total - 16,585
@NHM_TN
#TNCoronaUpdates #Covid19Chennai #Lockdown5 #Unlock1  pic.twitter.com/DFFVHbhSNz",['nhm_tn'],[],['https://pbs.twimg.com/media/EZgjE73U4AElm1I.jpg'],0,0,0,"['#covidー19', '#tncoronaupdates', '#covid19chennai', '#lockdown5', '#unlock1']",[],https://twitter.com/Yuvaraj02034299/status/1267801879377063939,False,,0,,,,,,,"[{'user_id': '1139781061024473088', 'username': 'Yuvaraj02034299'}, {'user_id': '1183717772938727425', 'username': 'NHM_TN'}]",,,,
1267679463585615872,1267679463585615872,1591073311000,2020-06-01,21:48:31,PDT,2886488465,routsagar23,Sagar Rout,,@CMOTamiINadu Please allow Non-essential Ecommerce purchase and delivery via @amazonIN and @Flipkart for Chennai. It is becoming really difficult for us to go out and buy anything. It's #Unlock1 and as per @HMOIndia non essential can be delivered outside containment zone.,"['cmotamiinadu', 'amazonin', 'flipkart', 'hmoindia']",[],[],0,0,0,['#unlock1'],[],https://twitter.com/routsagar23/status/1267679463585615872,False,,0,,,,,,,"[{'user_id': '2886488465', 'username': 'routsagar23'}, {'user_id': '828962145463214080', 'username': 'CMOTamiINadu'}, {'user_id': '1282946089', 'username': 'amazonIN'}, {'user_id': '57947109', 'username': 'Flipkart'}, {'user_id': '2541363451', 'username': 'HMOIndia'}]",,,,
